Address,Balance Wei,Balance,Percentage
0x63f463187c03fb458165e61e51595dbb4e7f1ba4,228153343797564687975,228.1533438,0.001035129355
0x35cb07660bd5b70791d4086b0e7496419946badf,227534143095721292066,227.5341431,0.001032320048
0xf4cd847d478f834539e93edafbcf7b2b0e69941b,227525122822594283781,227.5251228,0.001032279123
0xa7e0d994140806355e35653a3b7066797b023046,227296425672247590052,227.2964257,0.001031241526
0x749a551e766876711105ffba6f46fd1adf9d8a8d,226849315068493150684,226.8493151,0.00102921299
0x7478f3eb9a84e584a1fea7862e246bc7c6f07590,226823722582656857769,226.8237226,0.001029096877
0x68096be12955b98A28c29082eF534e40CaabD03b,226630136986301369863,226.630137,0.001028218582
0xf9a023c4a6fcf6ac426762cf37f25529df218c4e,226484018264840182648,226.4840183,0.001027555642
0x9e720b658169f8e57f76ca78f45dc8900cfd5daf,226027397260273972602,226.0273973,0.001025483958
0xe44E570bbA72530677711E366fB8643Fbd27413c,226027397260273972602,226.0273973,0.001025483958
0x34C45598493d1b299680072e87a99d4a6eeB1917,225666666666666666666,225.6666667,0.001023847327
0xf9e06324814d58acdeb44a5ccdf0b9012fa3b487,225442722370201251478,225.4427224,0.001022831294
0x58a3c247d35d9606c083d8f48154bb65576a20c2,225187143127431084046,225.1871431,0.001021671733
0x854fc6a3b92c0bb62f27fe976721dd66f57847ec,225022831050228310499,225.0228311,0.001020926251
0xd1fc49ede1a730af149ba0b84997c525bca40f67,224921295516624386938,224.9212955,0.001020465585
0x4d9f39bdae18877b7e75b005a63b8579dc7c8cdb,224748858447488584474,224.7488584,0.00101968324
0x02dad925062afb404075c22071c864301282e25f,224367395748773888039,224.3673957,0.001017952548
0xd2c1cf05ac21cf1d88edc3a8847532fa030ee95b,224227798440803737516,224.2277984,0.001017319196
0x05f4c28ed40a5139e395d7034a22c1d4f31879cc,224131314326484018261,224.1313143,0.001016881449
0x8796d31018231e4f0158d141e88787fecc4878ef,223882799012768476228,223.882799,0.001015753938
0x3a76a826638a5e08ba0d6e89634227cf439f248a,223744292237442922374,223.7442922,0.001015125534
0x51ddb4fa3b2779a5a0c63afa2ea3f21c382b995a,223744292237442922373,223.7442922,0.001015125534
0x74aeae252fd9c960a7dcf0b7a94beff56e328a2d,223561643835616438355,223.5616438,0.00101429686
0x6050be4acc39e9624ca748251fb95c7300357970,223303639628784035176,223.3036396,0.001013126297
0x787c939efbc8c277c89e685599e09add7e52c51e,223280834918822932517,223.2808349,0.001013022833
0x3a56f4a92d1a4a78d8b9cbbda185dfd4938f2bda,222199981053399289699,222.1999811,0.00100811901
0xa4dcc30088e818ff68f67a1971b2206a623da488,2.22E+20,222,0.001007211698
0xd551209634781b737c9e9d68eb459a93a7627411,221917808219178082191,221.9178082,0.001006838795
0x4af140e5f1c7682d17b97185253f5e454420a35c,221589041095890410958,221.5890411,0.001005347182
0x76c6dd483498b7e5e0591d974b25a0fe78a47ed4,221452054794520547941,221.4520548,0.001004725676
0xa55c7d143baa5ba91df7a73f6a1a79791b495301,221160052416286149159,221.1600524,0.001003400865
0xb5b09686f0b6aec535623fd83b70d7d6b4334a13,220667579908675799086,220.6675799,0.001001166522
0xd3eDa6046829D1963621C6E3492C2F0a83D6AE14,220618629502790461693,220.6186295,0.001000944434
0x4ad0f6264547cfc637731af785beb9de5fd609e0,220417672628107559614,220.4176726,0.001000032695
0x6b66f2389799cf2924e8886f50c2c37dc3c773a0,220144321833248773882,220.1443218,0.0009987925054
0x0285641a64f764506f73678f5495d1a5ed8336f0,2.20E+20,220,0.0009981377187
0x024a30e1e28bd2afdc6d831e9277bbbd3018c923,219178082191780821916,219.1780822,0.0009944086862
0x5ed328e23f274ef4649f39715a5939b20a4d9dcc,219178082191780821917,219.1780822,0.0009944086862
0x3b238213cfcf5b1ee7eb5598c194ed6401234748,219178082191780821917,219.1780822,0.0009944086862
0x65697012eb2ef0529df992cc1a13acb39649e136,217727856798579401318,217.7278568,0.0009878290286
0xe36846eb0b6fbdf7eab12c259ce769bce222242c,217361861576188060206,217.3618616,0.0009861685121
0x5ad6171e24894c60e77f883de202c70756de6fda,217260273972602739726,217.260274,0.0009857076102
0xe0e3a4e03a954d0a55fe6a3c5fbdf352bf91c6a0,216986301369863013698,216.9863014,0.0009844645993
0xbef2718f4d1926e9e13a68bcf06e31a959f31c5b,216477558980213089800,216.477559,0.0009821564404
0xaed9c5fe41e629c75926f2dfed5a634e1012d8f7,216386355699306612546,216.3863557,0.000981742652
0xde3c8503b17509f5e0594478867bb05b470cce76,216374429223744292237,216.3744292,0.0009816885417
0xa0741a137f7fed63ada5d81b0c8aa2332504416e,216202739726027397257,216.2027397,0.0009809095883
0xFa4865ceF0673571f322E7777F33b83FBADfFF16,216164383561643835616,216.1643836,0.0009807355667
0x7351eb12ed618749724d6b45c927da27d1d95eba,216111769152714358193,216.1117692,0.0009804968557
0x623ff1a640057fa5a8fe9d1d50d48fd32770007f,216073059360730593606,216.0730594,0.0009803212298
0x2c90201c6d74daee354ede31084d15d0b7bd39e0,2.16E+20,216,0.0009799897602
0x935a937903d18f98a705803dc3c5f07277fab1b6,215862521139861322508,215.8625211,0.0009793660201
0x1AE15a6dE526cc30E17a2b7F18d4F367b57b119f,215671232876712328767,215.6712329,0.0009784981472
0x77289907e1385c67a6f85ae91399a41201027715,215306040208016235408,215.3060402,0.0009768412718
0x0ccebbb258c22224b6f046a2be9c488e25ab5bc0,215174507018433959069,215.174507,0.0009762445071
0xb87b6994d8e26a324504672dc0a0314aa0fd082a,2.15E+20,215,0.0009754527706
0xc29d9b4ea9090f38434b0c016aa9952582829823,214309870306950786402,214.3098703,0.0009723216593
0xc57da716f89b539dc11ffe71ce5ef74954c29967,214304582899966176204,214.3045829,0.0009722976704
0x9c3375d590f00b2b8f3128e102a2ab6797557f6a,214065241475901889899,214.0652415,0.0009712117809
0xff218d64847098b841bc46dce813b18b09ff2619,213999466102232369355,213.9994661,0.0009709133587
0x83678fbcbcf8af5a083027097098fae2734edfd4,213756018233130390647,213.7560182,0.0009698088382
0xdCB683e014D6a30Efb06E0D2BD9791a5F70b8813,213698630136986301369,213.6986301,0.000969548469
0x79c7db1d631a5850c07c9be763a3468e49a87426,213488584474885844739,213.4885845,0.000968595494
0x5f61cec5b59d08f7b92451980715a97a19e5bc48,213068493150684931506,213.0684932,0.000966689544
0xea04c08b53bb5c770903a628dc6497d2e2c96c4b,212621224420767799760,212.6212244,0.0009646602905
0x860f9dd2ffcb8bb9cdcc85dcdccd40f24736d88d,212327147091155082018,212.3271471,0.0009633260647
0x0bdb2a75604a92068f95df6cca3261c009c68fc7,212220920316776340263,212.2209203,0.0009628441149
0xbd1da57ba2ad37330e17b3dd7e2794e8143acd19,212015021985455775409,212.015022,0.0009619099563
0x8fde1e8367864e315b33542cc90e1d202c629e46,2.12E+20,212,0.0009618418017
0x9f4b383ce084f0c7da7274ed0a0eb5042e050e9f,211918610741243436071,211.9186107,0.0009614725395
0xc5b18c8eb88e6632a855814703dd45e0b81ba3dd,211872146118721461185,211.8721461,0.00096126173
0xdda329365c970f06d7a49a29012ab6750bf1ac8f,211872146118721461186,211.8721461,0.00096126173
0xe824c21b8724a2991ec94201d5eeb078dfee0ebb,211487430735244376794,211.4874307,0.0009595162803
0x9a68bae82afb1e554450a7677dbdc3e4b817f954,211406729254726872988,211.4067293,0.0009591501385
0x2c992dc5c3f5a6a167f0a209d67c3a4e6eee91bd,211367359314222898695,211.3673593,0.0009589715175
0x07c236bbf1549fbc70c6e866cdd721ced26ad23f,211150684931506849315,211.1506849,0.000957988468
0x2444ef0f04e36c147fda6f4c7898a2dfaa931964,210958904109589041095,210.9589041,0.0009571183604
0xc0c11f196448e25947d33d012502797964ddaa92,210958904109589041094,210.9589041,0.0009571183604
0xf98f8c1d75b23982aced2ea2aca781d75f946b1d,210954511669203450024,210.9545117,0.000957098432
0xc1973dc86ee76537326a201e4475849d4e5bef4c,210904109589041095888,210.9041096,0.0009568697583
0x5Cd57d824b7949331CFf63cD6baCdA9AE97529Af,210666666666666666666,210.6666667,0.0009557924822
0x120d391ed95db91c809f6c21c9aa53cbc6e635f1,210622326568577710129,210.6223266,0.0009555913116
0xd6b033b8e2a8d51fcb701e70c0e1bc28d58c0ea5,210426673220023676643,210.4266732,0.0009547036344
0x40f3c0633448864ca7be9d6d9b35e09ab03df955,210159434119101978690,210.1594341,0.0009534911734
0xF4e2ed81E4c5bF25bFdc021511d41E59437e7894,210072505716218501602,210.0725057,0.0009530967801
0xdb39c7534a32494ffb2e77264e8cab895df06cd2,210045662100456621004,210.0456621,0.0009529749909
0x9ce352964245d8c0ff6b08b5ad511541031f8329,210045662100456621004,210.0456621,0.0009529749909
0x497378ff89ef630afdfb0e8bb8086b1f50f685c9,2.10E+20,210,0.0009527678224
0xe95c621e026c605b80f51fe02cccbfa389689c6a,2.10E+20,210,0.0009527678224
0xfa73eefb953cf11e5e63d886b4fd59139a984297,2.10E+20,210,0.0009527678224
0xa791edabfca7cec2ffeacb5d27b738492fa1ab6d,2.10E+20,210,0.0009527678224
0xb65c671a69a52d9869345ac6d78050676d6dc1ae,209546133942161339421,209.5461339,0.0009507086368
0x4f480ebee194137ff245a9caad1dcc8d051a98fc,209478874809741248094,209.4788748,0.0009504034829
0xe254d4f91619b58fce0bfd66e23ad96a4568c2fd,208855393486808726520,208.8553935,0.0009475747546
0x22179d45f40664178aeacd6d3f592e4fe485ed1a,208389041095890410958,208.3890411,0.0009454589186
0x6e903d7b60bbb39990e58c99b2b903d85ca47b3b,208237184440757652625,208.2371844,0.0009447699465
0xcca7ae53cc43a1c18b270d586e76447c4fede18b,207965464950109927278,207.965465,0.000943537158
0x2e2fbe590bfdf3877ed814606bac785ba2e16538,207590005524884576335,207.5900055,0.0009418337025
0xc9814e2fe84d76ba5ef908032fb868c133834269,207107489205669710805,207.1074892,0.000939644531
0x84c5e700f07793dd5fc7d7b638551b3bf51a49b1,207107485272704211058,207.1074853,0.0009396445131
0xf8372653a6ae223b33f9616290950f04f107fe1c,207107430937658548958,207.1074309,0.0009396442666
0x3cb9649eac80dbf0de06e040972eaa4eabae2723,207011698852105530182,207.0116989,0.0009392099311
0xf0adF303C5Cb0Ef935922bEf30Fa65e8a80ffc9F,206806849315068493150,206.8068493,0.0009382805309
0x3d7124e50e8ce9fd79f29276c7c935ca889ebc79,206620801095044816505,206.6208011,0.000937436432
0x61F095c311c3301814b56dE189D0e46d2330A0BD,2.06E+20,206.180609,0.0009354392851
0xb4beb4b2c60fab4dcf37cf57ca91bffa6d4f60a1,206136986301369863013,206.1369863,0.0009352413693
0x144d9d07a40e0032f656b2164fbbcc63805431c5,206136986301369863009,206.1369863,0.0009352413693
0x399Ee5F06c5B725eAd43cB289938CC0B5272EbA1,205479452054794520547,205.4794521,0.0009322581433
0xa7e640e019fb8925695e62e6dc181082147b3be9,205479452054794520547,205.4794521,0.0009322581433
0x398818d346a0eb95b53778c34c5501b03070a531,205479452054794520547,205.4794521,0.0009322581433
0x21f98ea1eda9ff549dd75a57dfbd1a78bee631c3,205260319148486385927,205.2603191,0.0009312639396
0x36D0f6ec4C166d6F0C8717072f4548EB0107CD00,205022242199391171992,205.0222422,0.0009301837869
0x2a98000d370332464dc837795ecff794421ff57c,204999957403179435142,204.9999574,0.000930082681
0x048E642B5dde438bd0fe6E94689BDcFB920E0ee4,204931506849315068493,204.9315068,0.0009297721216
0xfd9a2cac7c2209840892c409a61deb69f04580c6,204829099819254185690,204.8290998,0.0009293075019
0x4e8774bce30a691d9a409a9caee0885b6f45d2c1,204794520547945205479,204.7945205,0.0009291506161
0x551ccfb52b9bf9e6ab8fe3c8bb327fc93114a7ea,204566210045662100456,204.56621,0.0009281147738
0x5b527df7485593e597e3071e25d6c8576fa8a6ef,204473984307246744460,204.4739843,0.0009276963465
0xf467e964a34ee02c0b764ddc8b94061781c3fe55,203403120666666666666,203.4031207,0.0009228378493
0x3a43ace38aeaca3073901b14d97dadf660693e1f,203176564011500084559,203.176564,0.0009218099641
0x2907c18e996260e189d6c05926e8ba17fe41b1ac,2.03E+20,203,0.000921008895
0x7f08a7924d7f09d603cdefa061c3e8914147ead7,202812156329274479956,202.8121563,0.0009201566502
0x67faa18a73f763eb7dfae8f0956969cf79f6ddae,202131334749704041937,202.1313347,0.0009170677698
0x144a92eaf5aa49509c5c8fe3857081f2007f1c18,202097964654151868762,202.0979647,0.00091691637
0x42c34488a1d38cbc5750ef0d6bdb6e2e5ba13c8e,201909782914764079147,201.9097829,0.0009160625914
0x7605cf558eaeef64f281f49b2b8f8af6aedfc5e0,201715332382039573819,201.7153324,0.0009151803714
0xb09d5fdb4929db7dcd6fca9d154513d9ce40f0fd,201699371098638592930,201.6993711,0.0009151079552
0x41457Ed5Bf8544478dBc8A7a7689F5868b955e66,201515981735159817351,201.5159817,0.0009142759195
0xD60D14FA90Fdf7a2b93Af116Ba61a4F1fb98F104,201381103865468136986,201.3811039,0.00091366398
0x3fc41a35b18f5d5d954b4eb7c5690f7a05f336da,201369863013698630136,201.369863,0.0009136129804
0x4431b0b839f98fcef5eb52eac316247c32a2956a,201329863912142736339,201.3298639,0.0009134315049
0x3fb5281fe5845efcc43a106e91dc85e5b8e18e22,201279449433451716553,201.2794494,0.0009132027749
0xf16cbce87c5125200932d857ca1235dac2a0778e,201278538812785388127,201.2785388,0.0009131986435
0x00ce8d6ddde58819f3a0979ab7fa93b79626bd7c,201167236597327921528,201.1672366,0.0009126936665
0xb4acfbd7e998da6892ab70d8abcf4f4a86413758,201147867970996110265,201.147868,0.0009126057912
0x42acaca6d514d7b3f8ad6f4f8ba26cb010e1a984,200987164024184001352,200.987164,0.0009118766791
0x1a246d643538e75d0aa762f681a4a8c243e11eb6,200919634703196347030,200.9196347,0.0009115702992
0xf5dfe216879122f13f5acaf1b6d2d6001930002c,200913242009132420091,200.913242,0.0009115412957
0xC169209dd1DdF568616e0CED8F89a2DAedF89011,200835616438356164383,200.8356164,0.0009111891092
0xecc1e231b80918b3be67fff5fb9af7384cb9fa7d,200691442081618900000,200.6914421,0.0009105349917
0x87ceb7ee5344853e2ab2475aaf9e3c5f14690e72,200675040896541518684,200.6750409,0.0009104605797
0xFd3B3ecCFc7e1Ae024a029c20577A7fb4823BDBF,200593607305936073058,200.5936073,0.0009100911163
0x05f234fa062dc6c76bc1ada888f0f43cd178cb55,200472919087180788081,200.4729191,0.0009095435551
0x40cf174bfd2896f7ebb7ca9dd28d88e4d33266c8,200472910736935565689,200.4729107,0.0009095435172
0x02d6fe1ba2325a1d7fae1c3494eb1e3a728a03a9,200432876712328767123,200.4328767,0.0009093618833
0xbe1e749b4281df7de626d42593d1d468eb1bf408,200014363156384238105,200.0143632,0.0009074630916
0x130cfbfaa73c2df3001e754e1bc2dec34bea3c2c,2.00E+20,200,0.0009073979261
0xdd5c5db48e80788b3d318326130ead860830ca9a,2.00E+20,200,0.0009073979261
0x4af54851fa3f728578e66962c4b0a5ea13a7c05c,2.00E+20,200,0.0009073979261
0x13ea7c082c5a00410b2867c8b9defc9429f5bfe0,2.00E+20,200,0.0009073979261
0xf72234c8531384e845aa74ccf6a86fb7f225ea50,2.00E+20,200,0.0009073979261
0x9a1766adb80276ed333fe9b8d91a0f7191fd8388,2.00E+20,200,0.0009073979261
0x3e1ff895fd5a1d9c284060e8866d9a647f55ac55,2.00E+20,200,0.0009073979261
0xcfa08a560d1964db69d5b12caff55333c903bad3,2.00E+20,200,0.0009073979261
0x760432dd7ebb6586205f89cd8988fc0820c7e6a0,2.00E+20,200,0.0009073979261
0xfeffe72b889c2538d91bda61f6d3061be83e28d7,2.00E+20,200,0.0009073979261
0xd843ca932a8fd8d8ff941680be2a1694016c4e39,2.00E+20,200,0.0009073979261
0x479227d9ed61b5031abc9d1a18d1ab38b46dd668,2.00E+20,200,0.0009073979261
0x08e31f28eddf28d70f368343d94518ba89222655,2.00E+20,200,0.0009073979261
0xf43c834a15acbbf4b6b7d3f0509df09a808a8482,2.00E+20,200,0.0009073979261
0xa59e113fbef3b4129baef6b5355dff683851afa7,2.00E+20,200,0.0009073979261
0x23831bcea20142cd53a27c156b4701d2d42560e7,2.00E+20,200,0.0009073979261
0x4effb8be955cb38dc1007015659437389b597406,2.00E+20,200,0.0009073979261
0x456480c55c72d5281987b712e4856a6b1cb9bf42,2.00E+20,200,0.0009073979261
0xf38cc6387ad8e0f117643a86be0bea95466fd21c,2.00E+20,200,0.0009073979261
0xd72486753e25afb3ac137a7c6b0d4722ab869afa,2.00E+20,200,0.0009073979261
0x88564ffbb32243aa2ed307fa9e6358ad6385ca44,2.00E+20,200,0.0009073979261
0xaa14b87490958709a0f420ae9a833d9482c67732,2.00E+20,200,0.0009073979261
0x1ecf294a75e47e6d26341bde22bbb051e6266ffb,2.00E+20,200,0.0009073979261
0x06ede933df54464d3df91ae91fe32c9950038a4f,2.00E+20,200,0.0009073979261
0x2818f4990b4144bbcbcf23e8b6c794eb715aef2e,2.00E+20,200,0.0009073979261
0xf533f46302f5bf307adb44cd9acda3e1073516af,2.00E+20,200,0.0009073979261
0xbfdd62139f97163d83cf5cb7f940564b56c6fa5d,2.00E+20,200,0.0009073979261
0x4982ea2f2144d55cd00ebfea3f276d5f568b292c,2.00E+20,200,0.0009073979261
0xa727653000b91253c021c122ad6720968ad0196a,2.00E+20,200,0.0009073979261
0x41ed6ee7c8ef6375da38911874bf4eb546dc48a3,2.00E+20,200,0.0009073979261
0x2a1b66f8dfa44a0d6b350f72cbf9d047731f135c,2.00E+20,200,0.0009073979261
0x7444910311dad84fd70694a819d46224eeced7b2,2.00E+20,200,0.0009073979261
0xd2626f7be9c515b2d76123cb4b9c894c0d138912,2.00E+20,200,0.0009073979261
0x87517535c7a9ebc244e2a6cf409a3ae96360de85,2.00E+20,200,0.0009073979261
0xdd0b7b3fc263460b46deb774cebdbff3d6cbe633,2.00E+20,200,0.0009073979261
0xe84951083f98a8948133619e4ca4b87d58835fd5,2.00E+20,200,0.0009073979261
0x7b9f788dcc0c87b92514cd8298255aacb8df1a6e,2.00E+20,200,0.0009073979261
0x622827452d039d560977adbab128f3fd2181fb6c,199999878445797395569,199.9998784,0.0009073973746
0xb24f92F4517176F24F9E8167E8AEfdCD2EBfF5B8,199999761119567055640,199.9997611,0.0009073968423
0xe17b52e2666cbe009b2b8e1c67a10d16af29192d,199999600879418231015,199.9996009,0.0009073961153
0x4a9c59de275e4904f5c547419fe4277b83f981a2,199966198418738373076,199.9661984,0.0009072445687
0x891253dfa20491d114891688b38f25cedcdfaaa2,199947799008012007440,199.947799,0.0009071610908
0x26eca88d5461c7c5f859ae9edb076c4adb863ab4,199892929773380686622,199.8929298,0.0009069121496
0xae69ff41f0e293a38730312bd73247bd70414c0a,199884030948756976154,199.8840309,0.0009068717757
0x1e149401bced33ae79862372cb232bbfeabac329,199825944708692710974,199.8259447,0.0009066082391
0x6c4178947036d1fde92f6796633d3be6843c2a48,199817351598173515980,199.8173516,0.0009065692522
0xead8927877142335a20187281112b7a71bd3be97,199631022746490783018,199.6310227,0.0009057238802
0x15a9e097e2f388df82734b50b4dd4f1d0667e24c,199315068493150684931,199.3150685,0.000904290399
0x6b8eba57dbe9b68feb0b41c5a7d74c004c9f8a6a,198791377367664468113,198.7913774,0.0009019144178
0xc691643c44edf13f8d3410f2459e57f8a2096823,198356164383561643834,198.3561644,0.000899939861
0x20484d2373e42a0e47abfff96399a23984818fe7,1.98E+20,198,0.0008983239469
0x1570f759104e4194c06135a14e33318b142ac690,197990867579908675794,197.9908676,0.0008982825132
0xf79e4cc7a5dedc344f711f7769cd10a6bb1d0de1,197939133054287163875,197.9391331,0.0008980477942
0x29e08f8894ba4b72b3c50abaac0d7510f6256292,197635659775071875522,197.6356598,0.000896670939
0xf63a393431c355cf44a62eefb4a176bb597e9198,197260273972602739726,197.260274,0.0008949678176
0x94FE7d84F65Ba200DdD04672408F622e73eBf202,197260273972602739726,197.260274,0.0008949678176
0xe4bf8398a48063e30243e890e5191228eab9ce87,197260273972602739726,197.260274,0.0008949678176
0x55cad219391b65ccf634de16f1b1972d58f93f24,196862163104600033822,196.8621631,0.0008931615927
0x3d0c1d18619cf75dabe2866952678e081478e23e,196831402207001522068,196.8314022,0.0008930220308
0xc1cace0a0f80b18f394e5167135874e242396692,195498787628953154062,195.4987876,0.0008869759723
0x7c028a7074a963bddec65d52ea7bf40c7d647dca,195033789518870913423,195.0337895,0.0008848662807
0x151f185f064e2c004c5422d6e37afd597f34646f,1.95E+20,195,0.000884712978
0xf087009b632057be84678fc9a111600f1d776e79,1.95E+20,195,0.000884712978
0x8365eef117D8B60b11E4696F54b5b7BEcCCab1E1,1.95E+20,195,0.000884712978
0x09c88f29a308646204d11383c6139d9c93efb6b8,194549706743298663949,194.5497067,0.0008826700021
0xbb2e54038196a51f6a42a9bb5ad6bd0eb2cf6c01,194520547945205479444,194.5205479,0.000882537709
0x5c1c24fdb6b0f481d39ae4f119f6aa4658d355ed,194233686369017419245,194.2336864,0.000881236221
0xd210ae3ea4bb169163f4e9876109a2c204ad3a87,194063926940639269405,194.0639269,0.0008804660242
0x12c2f072b0624f464cc0113b448460367d83318a,192865769981110307790,192.86577,0.0008750299985
0xb23129824ac6cd6d063ff0c985e33b69c956528b,192378486349991544054,192.3784863,0.0008728191977
0xd7e839ce03893586ca627f31c3f6a7944611815d,192304074158346137541,192.3040742,0.0008724815904
0x10a93b0c5c446752acc196156f562c80cf14cbf7,192000330373752748178,192.0003304,0.000871103508
0x6d2c09e1690cae8c2004593b9126fb66aa1dbb18,191908019115125570775,191.9080191,0.0008706846928
0xff665085362e351e0e334fb646d6bebc82bb7ef3,190695151424826653134,190.6951514,0.0008651819246
0xf67ccda2b953c516c1ec572f6e434a13956a12de,190671178970065956366,190.671179,0.0008650731619
0xaa1e0aa6d1cff024c1b22ca9c3d29ebb69fa2ba9,190188156297564687966,190.1881563,0.000862881693
0xda74648184d015b667ea7a3cdcb71f10ae53f11b,190116150949179773379,190.1161509,0.0008625550055
0x01013cec211cb8acb271df5a9acdb4cc6e4f14b9,190014096905124302383,190.0140969,0.0008620919873
0xEFc5B6d26ba41C2d268A09fE49632C2c333AeC5F,1.90E+20,190,0.0008620280298
0x889bbf70b41b1d9f22ac9afcb5039951decbbfd4,189826065449010654489,189.8260654,0.0008612388906
0xE5485ccf674d7A5BFF49dF6c18A7075cCb43d754,189369863013698630136,189.369863,0.0008591691049
0x6a63DA74057A34D20CcA324dC0c0Dd622C1FAf8D,189135676093353627599,189.1356761,0.0008581066012
0x5c80e239fc9242702dfa06c100605448822cf4cc,189003377879249112121,189.0033779,0.0008575063656
0x927d49784d45087b04857b7232ba42609f81cb61,1.89E+20,188.936702,0.0008572038578
0xb9d20d5752b360fcece89a4bfc369ad343dc612a,188908597222222222222,188.9085972,0.0008570763467
0x0007622b67ab975d22ce2a184ffa1367efcbeb80,188683830225773718918,188.6838302,0.0008560565812
0x4d1cc6F1Bc0B88F3232797B1D87ab8316aab0C89,188616438356164383560,188.6164384,0.000855750825
0x8d2ae74898d7c068dd9e1a73929dd77b75d819b7,187502246495010992707,187.5022465,0.0008506957481
0x3c282dafab2b59cb3e2d9b8426d4bf11f99701f5,187341552511415525113,187.3415525,0.0008499666811
0x0c5d99a791ebd1e5fc9761219bb77f9998c325c3,187017298325722983256,187.0172983,0.0008484955433
0x6c1579fffc5fdbf36236aee1c79af61b7e1155cc,186925106403052595973,186.9251064,0.0008480772695
0x9ce96b5a25632f849660fef130206bad4005c5ff,186898952128784035174,186.8989521,0.0008479586078
0x43d5eddb71c0742f7257adc22e115135527f2088,186613023482092119054,186.6130235,0.0008466613525
0x5893b8d1546b988dc846e2132e5fe063deb9f550,186301369863013698630,186.3013699,0.0008452473832
0xc598bb06c3148b87d6f3832080f82c0e13a5f099,185991071051073904952,185.9910711,0.0008438395608
0xe0a6cfc038d82dc34d736da9e5317395208e80fb,185888949771689497714,185.8889498,0.0008433762376
0x49597c83b4be31c6e676a8e3b4ae7968d3e5c795,185763117283950617282,185.7631173,0.0008428053369
0x25e7601ba5fec254e0834008cf40594edfd08b0f,185576187426010485370,185.5761874,0.000841957238
0x901b773eb38f6b8ec9c6987b0abc521bbd72cdb5,185208916412988330793,185.2089164,0.0008402909333
0x76230ee3661fe2fa9e5581fde0819d5e57fa4aee,185127731490632420087,185.1277315,0.0008399225981
0x77475862aad1510b93263d83e28a0eb75698f33e,1.85E+20,185,0.0008393430817
0xb7ff09fa8835db8e20e7e27c088828b1f09f4af1,184712328767123287670,184.7123288,0.0008380379203
0x9008a3b1222b9f268583ce1dfcffdd55043c5888,1.84E+20,184,0.000834806092
0xbe6deb23f4a1f79541414bf4231ee797209f5308,183927657026889903598,183.927657,0.0008344778727
0x7e31b4e739fa7e73bb39ccb181b14c6ca5d13011,183703832234060544562,183.7038322,0.000833462382
0x4c8592d4349fdb81684be240e74e292d0e64cfa1,183559213184931506848,183.5592132,0.0008328062468
0x794b3da6ccbe1f9f4fe4c39c4a5fb7bcba9d1485,183495518032301708098,183.495518,0.0008325172626
0x1137b5315a9c93f6ae3ef08161ac868a7bcc4cb0,183333333333333333333,183.3333333,0.0008317814323
0x86f23e15382560f4b2232d94701882b75f825c28,182938055270167427699,182.9380553,0.0008299880598
0x8811ea4c333071f699db5b0c54d1e8d33263ec79,182930539383561643834,182.9305394,0.0008299539603
0xc43933dc140b6be5f36132ea46e3d86aabc42281,182797999102612886853,182.7979991,0.0008293526264
0x4a3be0eb3c30d8acf867f94e96892ae6faba6e45,182677793734145104006,182.6777937,0.0008288072559
0x6400c9db961df6675882a9e1774332b076593fe7,182648401826484018264,182.6484018,0.0008286739051
0x351fabac75529688169b7e763954317db7c9f5ba,182523130284965330624,182.5231303,0.0008281055495
0x3f283d5033020e354de215e2ed7f5bb5b839e5e3,182229454274479959410,182.2294543,0.0008267731444
0x7042ca0c2b96d4fb57308bf48bd59c511c3442a9,181983595949602570604,181.9835959,0.0008256576878
0xaceb65aca58bb0e3efb3ec82a58c21c8b0063567,181344356185523422962,181.3443562,0.0008227574636
0xccaf8b0d8ed0b14297c28a722fa896f1e3bbbfeb,181191648688226191228,181.1916487,0.0008220646313
0x73da852e961c2939a711b4596d39896fdb74fd35,181163276435396583795,181.1632764,0.0008219359066
0x14bd8cd4f928a76036a57b27181dfe2613889067,180822377896161001182,180.8223779,0.0008203892535
0x9df1ddb9e18aed2befb6cc4fc82e42a41717e93a,180821917808219178082,180.8219178,0.0008203871661
0x27a5c6a93f9f557abc64e12861c2e597474aa8f6,180821917808219178082,180.8219178,0.0008203871661
0x083391ec0c372fb33d362b20554b8384ba30a4d3,180530110969051243021,180.530111,0.0008190632415
0x35F37B3EF311F684Edd24901aF82311F516C228c,180159761542364282089,180.1597615,0.00081738297
0x17767a90a3a2377aba078a6f3ab3bc4da43ad4b2,1.80E+20,180,0.0008166581335
0x745dedf61f1309fc226ca69bd8ccffe8790ef946,1.80E+20,180,0.0008166581335
0x1a743ac24e4fbbe0d9216af9ce26d95060b59bba,1.80E+20,180,0.0008166581335
0x64c4d817a4b47223aef0ea6ca09e0f8b8dd6da37,1.80E+20,180,0.0008166581335
0xa7c669befe72f5f6ea6cba9638e355d6353e27d6,1.80E+20,180,0.0008166581335
0x54d6f7483C7a92A1FaCC90fd6135843720EC257e,1.80E+20,180,0.0008166581335
0x5c12cd14f24640cf8dfb8da491eb92784bfdf90a,1.80E+20,180,0.0008166581335
0x1f6df823fda9426f829b9386152f3053da9cc75a,1.80E+20,180,0.0008166581335
0xe796bf1ded0fb972c2561bfe16e3f21866b904c7,179999639301116184677,179.9996393,0.000816656497
0x55dab5ec1f7ad2d6e744019a096e195c1c61f68e,179608682141045154742,179.6086821,0.0008148827284
