address,mantle_shards,arbitrum_shards,l2_shards,l2_shards_pct
0xA5316EcA369a33542AF07eeE0e6e263D032EE4D7,4143325.0056600007,0.0,4143325.0056600007,1.745831137931122e-05
0xfF7D94d50aEdb1ECBa19A56F5A1EeD9371071eaA,4142148.7540400005,0.0,4142148.7540400005,1.74533551262984e-05
0xa394DAabfA2F1c23db0B0c69EA550f9E6459d405,4136724.9995600004,0.0,4136724.9995600004,1.7430501598171253e-05
0x1df7a6aF7A6335EfB8c08d69fe216908395169c3,4132592.99938,0.0,4132592.99938,1.741309100506951e-05
0x8dC3aEbdE8bEe6EDd0Ace36C1a761f000d26bf6c,4125062.276339999,0.0,4125062.276339999,1.7381359555674617e-05
0xF1EB6fEd2354d47b56cCc4774a476f3484955D88,4123136.700239999,0.0,4123136.700239999,1.737324594955093e-05
0xdef1cA05c791acA66dF6eD41e013c767ddDD8Dcf,4115469.071399999,0.0,4115469.071399999,1.734093763397181e-05
0x980291efEd186d38C640265B478a2f88FD57088a,4114974.458,0.0,4114974.458,1.7338853531291535e-05
0x3cF6C3B479BDf9DA5b5B7396BB13175086ca5Eb6,4114968.6096,0.0,4114968.6096,1.733882888847734e-05
0x52D4fa612D3d77Fd974E069Af7BDe6AF651F2E41,4102958.288819999,0.0,4102958.288819999,1.7288222209142204e-05
0x4DBb951c9C137Adf96e948beEcc63892CB62AA87,4100536.739,0.0,4100536.739,1.7278018768494825e-05
0xF78Ff4bEb919d2AA32869a89De2Fa5ddF09D1d01,4096644.291999999,0.0,4096644.291999999,1.7261617556506712e-05
0x1c16B6E251947EC4264E97Cc439717d38774f410,4096442.651379999,0.0,4096442.651379999,1.7260767923729686e-05
0xCeBa971E1665b7bD2263680393C00C43fa39972E,4094731.17368,0.0,4094731.17368,1.7253556442476222e-05
0x576b469813Efbb41FE98bb09d3775AdE144a35B7,4092111.4120000005,0.0,4092111.4120000005,1.7242517816472577e-05
0xE5984f2809Fd897202C59B9DB7186CDFdb012522,4088543.22552,0.0,4088543.22552,1.7227482908387357e-05
0x52467A67f7084910340E81C9B062B7e0De0804e6,4088463.219919999,0.0,4088463.219919999,1.7227145796846506e-05
0x10890742A1a20A936132072C20Ae77b081486190,4088001.459368616,0.0,4088001.459368616,1.722520012290644e-05
0x89923B2b5130bFE15252D24A37431357e708C3e2,4083870.719999999,0.0,4083870.719999999,1.7207794842358672e-05
0x48EbcA644914D5b4741F4af234bFDc6C44685eBD,4080000.0,0.0,4080000.0,1.7191485179242748e-05
0x400216d4Ab5d8e632d75dB4624c73Ae3d7652832,4075815.884,0.0,4075815.884,1.7173854990957888e-05
0xf192744D64ed73309a4F0c37d9BF9482C074A7b6,4073153.4111599987,0.0,4073153.4111599987,1.716263639723999e-05
0xB6710bE492a44183f82501bD29EbFaF529b7740E,4070616.0579999993,0.0,4070616.0579999993,1.7151945007719246e-05
0x710f7f89d95Fd1622A79558EC1c50FDEeDc5fc79,4067830.8000000003,0.0,4067830.8000000003,1.7140209046536072e-05
0x96582746E2d7303A58446820c148a79C93ae298f,4065466.1495200004,0.0,4065466.1495200004,1.7130245356908375e-05
0xa04bECd2A37CB43b4B4b927611A919ed9Fc0561F,4060772.1840000004,0.0,4060772.1840000004,1.7110466867038532e-05
0x15F0dbf8a1F47D2aC606C3eF4835985e2e87C5d9,4058108.323159999,0.0,4058108.323159999,1.7099242424844796e-05
0x15e07068630224A67bf75A17ea18cE2409f50A0E,4056610.3831999996,0.0,4056610.3831999996,1.709293070606496e-05
0xc4F98EEDBc23492F30C1F72fB82A3Ee31478dA64,4053500.0916327247,0.0,4053500.0916327247,1.707982518366743e-05
0xba41a3B71560EF120498f6f1b87ab273f6f737BE,4049895.12364,0.0,4049895.12364,1.7064635293025622e-05
0xbE91b43505eceC7EF8A9B7bB54bd23343d92fCC3,4047016.734,0.0,4047016.734,1.705250691242853e-05
0x098b8c838856F8678668919029fEAA4087ac59c0,0.0,4043103.8548800005,4043103.8548800005,1.7036019607673714e-05
0x4F1C5da9FB9a3cAE5845D2a8d19e21239Ea0Eda9,4042686.43284,0.0,4042686.43284,1.7034260758454556e-05
0xCB6a41563f5ff7D2B0553317FCC99A883A46549B,4041450.0320399995,0.0,4041450.0320399995,1.7029051060898476e-05
0x25bB3Dea0049519436519B8e428283691e066821,4034320.869599999,0.0,4034320.869599999,1.6999011626970123e-05
0xC6340DC38678C5Ea70C99467b70bf8AAFA2Ba75B,4032408.588320001,0.0,4032408.588320001,1.69909540398908e-05
0x3a2cF38Cd62B1eEa9051b2c015039D3cE2E0e580,4027421.181920001,0.0,4027421.181920001,1.6969939107731862e-05
0x631D088737F61e0401B39841c83655033dDBc5d6,3006356.5116999997,1020798.6109399998,4027155.1226399997,1.6968818040533595e-05
0xeC19E4A36972652D9D4B1fA0438982d517FD5e4e,4027091.32186,0.0,4027091.32186,1.6968549209611096e-05
0xE4ca2a68a235Ab622273d7A3bcCfA84FD3Ad8F29,4025765.1960600005,0.0,4025765.1960600005,1.6962961446857053e-05
0xf8549C9299ccd83e69fDb254E74197286623e13b,3891532.6799999992,131315.34668323968,4022848.026683239,1.695066966398795e-05
0x362204e76A68a1F4A3FCb781859bc703a60d9085,4018876.1689999998,0.0,4018876.1689999998,1.6933933847199844e-05
0xcE6CB988D599aE33a3518826ce4c46652B946894,4018141.2600000002,0.0,4018141.2600000002,1.6930837235145537e-05
0x216e46dD45aE00c6c68332095588f2543Fd21668,4013780.239,0.0,4013780.239,1.691246164007498e-05
0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,4010943.45,0.0,4010943.45,1.6900508547905827e-05
0x83B243d11C518c1f2A066883bfb31b1FBf3B94C5,4007110.85446,0.0,4007110.85446,1.6884359525988194e-05
0x2cE75eFd0B41010F881eF67C1ABB42AaaCf2079f,0.0,4005055.39536,4005055.39536,1.6875698644945502e-05
0xEdbF2F38A05c7acCCeDecc4a1bc17866e9D7C277,4003236.656999999,0.0,4003236.656999999,1.6868035210249208e-05
0x6A99DaDC216A83AdB0191C264A1774e82fD31AfF,4002156.612,0.0,4002156.612,1.6863484333383913e-05
0x978720550aF99ad3576AE6E11b63d74442e6931B,4001955.73948,0.0,4001955.73948,1.6862637937072517e-05
0x22b44A0df0428e83aba2ca5A303C52809903932e,4001236.10184,0.0,4001236.10184,1.6859605672410143e-05
0x7E3B58B109e0FDBb743423c4B2844C94b24df505,4000422.9198,0.0,4000422.9198,1.68561792491286e-05
0xcBBf9DAD5812696e56d55EBA73CFEf6654A1d33D,3996572.18664,0.0,3996572.18664,1.6839953802547877e-05
0xF99De9b62E1605a080EF633d14671AAbDEEBc7c2,3996414.864,0.0,3996414.864,1.683929090798074e-05
0xdB288FBB1699440FA85a6317A1c439946Cc0AE18,0.0,3992094.6550000003,3992094.6550000003,1.682108727832517e-05
0x377B0374Ea765B3e9dFB5b754C8bf889325319ae,3988339.3620800003,0.0,3988339.3620800003,1.6805263978673724e-05
0x90F15E09B8Fb5BC080B968170C638920Db3A3446,3986701.3947475054,0.0,3986701.3947475054,1.6798362240653954e-05
0x475f65183956d3E7239c0cFd7B1A619b69c4C948,3986019.199680001,0.0,3986019.199680001,1.679548774398916e-05
0x64B71F8546c4fcf06fC13294deD73DCAea3fc241,3985916.969439999,0.0,3985916.969439999,1.6795056986720567e-05
0x9ec0C2Ca5F9f215429d91Ae738eFf52F6CfF1a2b,3985556.0111000002,0.0,3985556.0111000002,1.67935360529087e-05
0x57DCc057468a58AF39961B2d17547D7344398477,3978945.1880000005,0.0,3978945.1880000005,1.6765680693265015e-05
0x3090eeF25c05c6CF6fF2988646EE27Aa2f5C0178,0.0,3975962.2774400823,3975962.2774400823,1.6753111903392013e-05
0xA7E16f743aEc24aF6A5eA567E06ae285b46C08A9,3974391.01622,0.0,3974391.01622,1.6746491238201387e-05
0xcF01ceaf894A27025b241dD58Cf4366B14a1f9f8,3972130.2449799995,0.0,3972130.2449799995,1.673696525406753e-05
0x282ED144A225502Dc5b17013f4a77719BFaB6E50,3968313.6810399997,0.0,3968313.6810399997,1.6720883782888577e-05
0x71f5E20C5F0d019c90C72A7Bc00dA20Bb453F77f,3968028.9680000003,0.0,3968028.9680000003,1.6719684116220074e-05
0x653564818fb4217dC4aE892A30815b2585456302,3965409.995999999,0.0,3965409.995999999,1.6708648817611525e-05
0x1A228785eDBb2f7Bd247Db11BE6381cC83cc7Ef2,3959632.73006,0.0,3959632.73006,1.668430573384093e-05
0x23E9CB0cEa4BE91af8E53D96D3fd2D98237b4240,3957568.15296,0.0,3957568.15296,1.667560643319974e-05
0x1Aa0ceF5b641A6cecfc74D1Bf9Ca65C8E2C7Ea61,3957380.95214,0.0,3957380.95214,1.667481764395401e-05
0x685109Fc6cF7FA91Cc05f9Dce276aD68C53F6f62,0.0,3954323.89872,3954323.89872,1.666193644577703e-05
0xfb15339d187A76AF62698F73D700E1F8536f03BD,3953397.9839999997,0.0,3953397.9839999997,1.665803501215298e-05
0xFf0Dd1269A5Fc86bB5FF8C7007f79cBD862dB887,3951591.584,0.0,3951591.584,1.6650423566361857e-05
0x5eeE10C5a265F97F2d2D2421E4Df9A8E13f9396d,3947454.9834000007,0.0,3947454.9834000007,1.6632993588933588e-05
0x32f34f3de31273e24980719fEeC2D51d76c6d82C,0.0,3945370.77932,3945370.77932,1.6624211588063038e-05
0xD7C35bC588C59B153f809843b8E3B9774D458AdE,3945286.62018,0.0,3945286.62018,1.662385697516892e-05
0x5e14a01991740e8aadd6E7b5250A664A8d146B89,3944036.9167199996,0.0,3944036.9167199996,1.6618591225533858e-05
0xC236c5585AF1e2e0E58970621a59001124B16eB2,3939015.94848,0.0,3939015.94848,1.65974348772291e-05
0xE92CFCdaBd44B733D51d28D5B5D8FB212B2a8883,3938523.274999999,0.0,3938523.274999999,1.6595358948594385e-05
0x4C1EbEE26C44e371B84b0aF01D19d22dc76CdF52,3938323.5081600007,0.0,3938323.5081600007,1.659451721117548e-05
0xCcd95A8638306f7Bf6840280fa82354278AA8b5F,3938144.4849599996,0.0,3938144.4849599996,1.6593762879143725e-05
0x32B053dbeC4E70Da61fa6DA70ef4bf0d86160ef5,3937978.6324199997,0.0,3937978.6324199997,1.6593064042995847e-05
0x9A43E2d3f7D28f0BB8A6B5952dC563AB51B8cb55,3936540.43864,0.0,3936540.43864,1.658700407067875e-05
0xF7cD13e6ea44644Cf8ae062E8431b65D736e4691,3935599.13318,0.0,3935599.13318,1.6583037786643277e-05
0xF6FBA9B30A0e90Eb666CE59e8900D2a47d17Ff99,3932777.4089999995,0.0,3932777.4089999995,1.657114817158926e-05
0xc4DC4422Bc41fd3A49d0fEA35ABFbB0330c2470A,3932614.23948,0.0,3932614.23948,1.65704606406126e-05
0xE8d8B73CCC85dEd891ad41893Ebbb0d684350E04,3929984.10582,0.0,3929984.10582,1.65593783112412e-05
0x1C7439cba52557AeC3847bC61a963fD02F586f57,3929445.0632399996,0.0,3929445.0632399996,1.6557107001798783e-05
0xAFDC2baBCF55B8810299B154bE2e7B918415136A,3927339.0166999996,0.0,3927339.0166999996,1.654823296555388e-05
0xCe413a0E038284d37e37BD6F438b23E50F1cD98C,3925845.468000001,0.0,3925845.468000001,1.6541939749784148e-05
0x55769d0411006BD2e5ec13b0Fa4B25aBbFf1Cf79,3924929.2825599997,0.0,3924929.2825599997,1.6538079311447573e-05
0xaeB719288C7d641089C110C8157Ab9BB3d74e190,3917848.1700399993,0.0,3917848.1700399993,1.6508242340628913e-05
0x25401B0341834d074fC8a7F16bdBaCF4fb4146ab,3916242.6949999994,0.0,3916242.6949999994,1.6501477512110335e-05
0x351b24e425052d644EfdF7add29312a7f5864Ddf,0.0,3915823.38428,3915823.38428,1.649971070475044e-05
0xd86962652DB3ADb351c41FAEAe457467882B5db6,3914027.5165799996,0.0,3914027.5165799996,1.6492143637851315e-05
0x182A7aA2a2db368474E64d690b4F8D91b6673F3c,3911480.0754199997,0.0,3911480.0754199997,1.6481409741540742e-05
0x54A17208b4E8CFCd0852dA4009A735a1e404cc00,3904332.3489999995,0.0,3904332.3489999995,1.6451292086439097e-05
0x683c169F9738e8fc9BEC31a5D586c108402e637C,3903694.7487200005,0.0,3903694.7487200005,1.6448605494340104e-05
0x7CE4d8B5510DB25E1A165a451B8d173892A41505,3902682.8819999993,0.0,3902682.8819999993,1.6444341893428276e-05
0x85279DDF39663BeE4B5E0095A09F2BD033b1339f,3900598.438879999,0.0,3900598.438879999,1.6435558885338946e-05
0x2ae8E70309f03918c20b57DDc7Df00D8924B1DCE,3894999.918000001,0.0,3894999.918000001,1.641196896162959e-05
0xa1ffF5bB5C57282B73dd7BeC946A1060c83a1Ec4,3894953.0200000005,0.0,3894953.0200000005,1.6411771352249214e-05
0xf499DB1748968204e8199F30a006F888FD5aac92,3890852.7059999993,0.0,3890852.7059999993,1.639449427201361e-05
0xc3eD9cBa21F66ff7e65dD1972C55e28B227Ed8bA,3885462.1119999997,0.0,3885462.1119999997,1.6371780468862064e-05
0x6bE27bc059fE9Df367Ec84680CE92Aa6E948E291,3883194.598,0.0,3883194.598,1.636222607343934e-05
0xC3F521628dB21D1d210a956f647c1c836dFeBcb7,3880000.0,0.0,3880000.0,1.634876531751516e-05
0x2F5bb26106bf523Ad209e4eAe19eB7e618200E63,0.0,3877446.68064,3877446.68064,1.6338006652825133e-05
0x8b8f113a518BEeC049356b754394DC694ab41d69,3876558.02872,0.0,3876558.02872,1.6334262229709403e-05
0xbB2bBA7202c5C85ac9D1F0942d867ec2BE3A303e,3875101.5310999993,0.0,3875101.5310999993,1.6328125132344736e-05
0x7F24E43944877858c502AfF4fbFC21F42e9da213,3872825.86254,0.0,3872825.86254,1.6318536376873634e-05
0xeFA9Ebb504C3bCAa63234d7D9D7CA2B64fa91042,3866116.5451999987,0.0,3866116.5451999987,1.629026600196837e-05
0x59Df335a24A780d86681e56531651DEf90a436B2,3861721.5062399996,0.0,3861721.5062399996,1.627174706884508e-05
0x11452db6a4CA51a65ACCf59BB35D99156c1Ed845,3849759.840000001,0.0,3849759.840000001,1.6221345400246066e-05
0x40e35eC24e4A69C3407aAe5Ecc292a209605986a,3849476.492220001,0.0,3849476.492220001,1.6220151486236153e-05
0x86f8F54853b963f004863e361a99520Ea6cCc886,3848746.951,0.0,3848746.951,1.6217077491855933e-05
0xe70E482FA5843941F7A65DCdA908dD66016109a4,3445314.0480000004,400132.27200000006,3845446.3200000003,1.6203169955356267e-05
0x09B9f16E9defA9E8d8E5d790fE9D469A42bfB58D,3843703.71,0.0,3843703.71,1.619582729506504e-05
0x1b648ade1eF219C87987CD60eBa069A7FAf1621f,0.0,3842384.4378999993,3842384.4378999993,1.619026841105657e-05
0xffCd36FB89b356557973a8De24f245923Bf1134C,3842142.060120001,0.0,3842142.060120001,1.6189247128210342e-05
0x2e97778b97DB81b62eb64103813E019F353537cD,3824587.9449,0.0,3824587.9449,1.6115281120455596e-05
0x74f5Fe4a969338Fe0a2939Bf46701DbE9E5fd298,3820377.9218,0.0,3820377.9218,1.6097541770032087e-05
0x65fB0ae3a14EC0f9f5c8d95A3bB5D1fd972cC8c2,3816020.9281800007,0.0,3816020.9281800007,1.6079183144727116e-05
0xDaCF4367251aa94B0DC10934deBbC95F2e5e5D93,3812365.416,0.0,3812365.416,1.6063780281132748e-05
0x79C08a6fF5FB16E29eAe44CDf0dB4e81253C472B,3807222.1550000003,0.0,3807222.1550000003,1.6042108640139006e-05
0xEd5115D1C70eD9c1886F5411E6759F5Ce2E791Dd,3806584.2696,0.0,3806584.2696,1.6039420846658575e-05
0xd6F91D0E6897a9e331FD5E13E04b5c01A28e9d83,3805555.5400599996,0.0,3805555.5400599996,1.6035086192580052e-05
0x784e82b2Bf64FA84b3f5bb5606391FA9e904D0b3,3802838.70384,0.0,3802838.70384,1.602363853336178e-05
0x4C230237Ea84618Fb7317334Bb0E43e480E2f1D2,3801587.155519999,0.0,3801587.155519999,1.6018365010225897e-05
0x640e0D52472d2EA73972a5Dd8E82A94eAcE4a15F,3801338.83552,0.0,3801338.83552,1.601731868924558e-05
0x82D980db495e3bBA0476180308368593C1e2353c,3796304.9662000006,0.0,3796304.9662000006,1.5996107980959058e-05
0xE5D5b6a92b317f55157Cf0c661B0919Cdfd957Fd,3795911.7572999997,0.0,3795911.7572999997,1.5994451156209864e-05
0xA094F813319028aCe7FDb8c4690b81c1eB88DdCF,3793067.6067200005,0.0,3793067.6067200005,1.5982467045292317e-05
0xf45f63963410e5Fab6D847555338158D4353b7ba,3791872.828619999,0.0,3791872.828619999,1.5977432729116174e-05
0x34BC0c39337882f4C09DbBD5e879aB611543341f,3425052.409,366662.32800000004,3791714.737,1.5976766594375446e-05
0x1A3e9E9C49D1098AEA1F2f8c4C348Fb4A8b5C357,3785273.5519600003,0.0,3785273.5519600003,1.594962602154409e-05
0x037f5924e19223E2465e928C9EAFC3203C3AbC69,3782576.763,0.0,3782576.763,1.5938262833446694e-05
0xaF876464779fE096D8f0dea810b631bA767F27E4,3782278.5527999997,0.0,3782278.5527999997,1.5937006295154143e-05
0x98B31c0744FBDEb098A948f8e20593B229450E95,3778604.1251701484,0.0,3778604.1251701484,1.5921523729433362e-05
0x27FAE9d8F186651A0E6fE084cD4FeaAf2533d9F1,3778521.73504,0.0,3778521.73504,1.592117657043793e-05
0x5F0fF2a2cB98229c303Dc6cEa69Cfc27e5043FD3,0.0,3776552.083924315,3776552.083924315,1.591287724985862e-05
0x1D2328C8Fa4817a788d7683b661882C712FC1C19,3775500.24324,0.0,3775500.24324,1.5908445214678395e-05
0xE0395b7f2dF437Db6591dd79Cbd081df7eEDc023,3774220.8908400005,0.0,3774220.8908400005,1.590305453629025e-05
0x22C50a64Ac188030B6134F74A62C01458A2DaAFC,3771375.805179999,0.0,3771375.805179999,1.5891066485320254e-05
0xADAae0CF49B422fB24cB988d669e77F4E015608c,3767631.8864799994,0.0,3767631.8864799994,1.587529111207434e-05
0xe9C64653B97477e2b5261Fc56988D90c891c1930,3763187.04384,0.0,3763187.04384,1.5856562326199435e-05
0x1819109032B730eD6dFf1a76b2350921de630516,3762278.46812,0.0,3762278.46812,1.5852733952173797e-05
0x88ca682c8DD3F6EE798d1dFaC3ac90799a54381C,0.0,3761351.96098,3761351.96098,1.5848830022329244e-05
0x0130EDD79B779661E8EB637ACc61b525f3EbC7a1,3755282.31208,0.0,3755282.31208,1.582325495392053e-05
0xd76aB069c26Fd0dc75280b7b85fb9C0c68Da7a9F,3749414.9042999996,0.0,3749414.9042999996,1.5798532048555224e-05
0x36e8f5f76105e83415D78671c070be7C1B47d0B2,3747877.9004999995,0.0,3747877.9004999995,1.5792055730406168e-05
0x99b7Ea22ce98e473Aaa7A24D895F254a9567Be68,3745526.7834599996,0.0,3745526.7834599996,1.5782149065271898e-05
0x979B8c5BA8102e90FaB1eDB1fE75012789b078Ee,3743375.0499199997,0.0,3743375.0499199997,1.577308252231538e-05
0x6699bB9450dD034B2d3574D0797A7fCb2F4021A0,0.0,3736821.24133107,3736821.24133107,1.5745467398976123e-05
0x0EF7A2ef116686fF6Bd8D0044C72C4E9bF07cdcA,0.0,3734070.9806400007,3734070.9806400007,1.573387890242966e-05
0x7C6915B02CeF07E86B5ac1Bb3e5f40F228929eCd,3730100.5669400003,0.0,3730100.5669400003,1.5717149170008328e-05
0x22b2cCb53963Da600c83191db1cE3f61f92DCf45,3724423.21514,0.0,3724423.21514,1.5693227084388955e-05
0x6d1aA2F811Da732D2151653c165aC8D019C5ef6D,3718567.8741599997,0.0,3718567.8741599997,1.5668555023683785e-05
0x00c644E774D7B1A3a95154113f86b9e25350a111,0.0,3714460.63614,3714460.63614,1.5651248768402304e-05
0xE2F6DcB49e038dE6857Dd0eBc0aeB474554B1A79,3712644.72,0.0,3712644.72,1.5643597225410255e-05
0xA4988672857824c2E7E55A083B8F784ba8651eDA,3711695.1827123207,0.0,3711695.1827123207,1.5639596255751364e-05
0x445130702EB79291b597C98386b2e7b6d7bB26B1,3711218.77392,0.0,3711218.77392,1.5637588859993413e-05
0xCe7410387EF4C3556413d4D178fEF4A0aFFC74CF,3708262.2876399998,0.0,3708262.2876399998,1.5625131411448004e-05
0x86d4B06f4850649Bf662f58abCd303312CC26d91,3707291.9519999996,0.0,3707291.9519999996,1.5621042805866153e-05
0x2DD6220CFF16cC4d26BAc9DFa7C222ef44982454,3706925.144580001,0.0,3706925.144580001,1.5619497226374844e-05
0x119c78513ECEa09738cd4a7cEBAF02322DabdAFD,3696248.04224,0.0,3696248.04224,1.5574508195336758e-05
0x6eb2d6a5318b8Fb1ebC1f13b8813daBae78206f3,3695961.4999999995,0.0,3695961.4999999995,1.55733008211524e-05
0x61300DE79422a18B69Fd3aFe4238EC5aA1df0635,3693341.0763999997,0.0,3693341.0763999997,1.5562259406083102e-05
0xd2dd93E32f43954ac1C04DF023d18F5Dc2Ef2DFC,3689745.6728,0.0,3689745.6728,1.5547109815959866e-05
0x05Ef21EaA0336438D9d59D3eFea25e9601AF2330,0.0,3688372.71312,3688372.71312,1.554132471400143e-05
0x546aB22448dF6C12E522882e585803E03F76bBb7,3687420.1246200004,0.0,3687420.1246200004,1.5537310887756416e-05
0xa0339B29924f9f6Db5b05194Ac83db2f4301E323,3685270.991,0.0,3685270.991,1.5528255299821012e-05
0x75E4c0FFb05c07798e22605b607e2c8717A1e885,3536617.1290000007,148049.06,3684666.1890000007,1.5525706906531952e-05
0x0640d4c94aBC9ebB5d670C0ceBc7B48403E5C4fe,0.0,3684389.1791999997,3684389.1791999997,1.5524539698230184e-05
0x0Cac11a7D29aB8C87D8fedB9Cc736146f4fe8E84,3684170.56254,0.0,3684170.56254,1.552361853522275e-05
0x4415Da04D8729ac1D4760021cFa13AAB448ceB19,3679204.0460000006,0.0,3679204.0460000006,1.5502691624563473e-05
0x9F81E556675e92b22146F0F28413278048c9f7C0,3676095.92368,0.0,3676095.92368,1.5489595242504755e-05
0x485b48f8a6751C84B6B56339403fb33B36593681,3675856.1280000005,0.0,3675856.1280000005,1.5488584839593293e-05
0xA411Ba6D7Eba00f1F1BCA68Bc8a43124A272890c,3673774.53,0.0,3673774.53,1.547981381969963e-05
0x9c7e914AE494d7C8D7076953d7a02aD8531B3616,3672626.5517999995,0.0,3672626.5517999995,1.5474976699549777e-05
0x5e348Bb517c3599552D24598F5ecB05c30601bc0,3662129.943,0.0,3662129.943,1.5430748195967055e-05
0xDf52A850A6A7851036B639203fB3b25Be7B1890d,3659105.1785999998,0.0,3659105.1785999998,1.5418003050782422e-05
0xCd319C73FbD45a64c23592f58A991834988aE44A,3659074.4489999996,0.0,3659074.4489999996,1.5417873568561108e-05
0x3aE68dCe9c856413D5Fc72225e3b60E4EB8984Fc,3657986.37672,0.0,3657986.37672,1.5413288867954354e-05
0x608d36784Aed31Da9F63909aa333E167cDb36112,3655495.185860001,0.0,3655495.185860001,1.5402791987868976e-05
0xa592460ca42709c8Ce12237d1bC8F446c511B45B,3655447.4431051994,0.0,3655447.4431051994,1.540259081903035e-05
0x9C4C5Ed45092f48F7Cf362454639C27D9200A89b,3650142.4212800004,0.0,3650142.4212800004,1.5380237582735385e-05
0xDd79639Dd1295DA8454B51BefFfA1c91E5Ad646c,3649038.8716799994,0.0,3649038.8716799994,1.537558766690377e-05
0xbc2E07a461ef6194545c4BBAd0e3F64679331eA9,3647456.6348399995,0.0,3647456.6348399995,1.5368920754848647e-05
0x86a611704cafEfa7dfCAfEd96F340114A0798034,3646492.4167199996,0.0,3646492.4167199996,1.536485792604484e-05
0x0583eD85ce18A69d0941985D25F3726c25a653C8,3643953.8135200003,0.0,3643953.8135200003,1.5354161269356416e-05
0xd04Bf1c800f5a7fB380dE6871D0dceA421d57c64,3642969.4148399998,0.0,3642969.4148399998,1.5350013407758943e-05
0x5245a1d2a3452648EEd9A48f48D3Bf3d61c6c129,0.0,3642492.024,3642492.024,1.534800187404557e-05
0xb7d49ADB031d6DBDF3E8e28F21C6Dd3b6f231cD5,3638840.9124800004,0.0,3638840.9124800004,1.533261755306914e-05
0xb2e53F687A595e3Cf8c1222DE4d76f231d4BC8Fe,3630177.08394,0.0,3630177.08394,1.5296111651122833e-05
0xAFA7b1b5dDDc987CC2844bF224a3Ec0b4a93D43f,3627514.36216,0.0,3627514.36216,1.528489200847153e-05
0x358B23A8205f7B980E8098fCa2b4e09c0b1637a0,3626484.92832,0.0,3626484.92832,1.5280554386755018e-05
0x3Dc1e70ece943a4191ab1b12CeFdE00964a660C0,3621902.6618999992,0.0,3621902.6618999992,1.5261246552135707e-05
0x19584Ed15d252145349C4CA10F4f3342aa96bb1f,3621887.11474,0.0,3621887.11474,1.5261181042633086e-05
0x5023D6223C326e1D4eb4762C2e38a3da90779544,0.0,3620281.1807999993,3620281.1807999993,1.5254414280493779e-05
0xC079b900a6ca3cdb5E47002386b09CDd0F94F00b,3617981.928,0.0,3617981.928,1.5244726150485318e-05
0x4144fbd5e8a3D02830837Ad0004169b1eADB4269,3614162.6380799995,0.0,3614162.6380799995,1.5228633193118916e-05
0x1d8F57A655A17aa78A94AB4F11dA818C87cBCee3,3612713.1825999995,0.0,3612713.1825999995,1.5222525768510488e-05
0x24db7c9c6aF761c4F2203f4994a7e667a9094B91,3612448.665,0.0,3612448.665,1.5221411197334007e-05
0xaB4FC9Dd5020848b84fa363707E210dB7B74964b,0.0,3611267.352000001,3611267.352000001,1.5216433617693926e-05
0x815AD222Da3B9E3d0ac6cF5A82818f3ACC0096Ba,3608170.6800000006,0.0,3608170.6800000006,1.5203385482695647e-05
0x4F95d236A0ad0E7DDFbd3828e7fdeD94ede30824,3603455.94492,0.0,3603455.94492,1.5183519478222146e-05
0xb137c4b37B34C012396055ACA5a5a0d58E07c0A3,0.0,3596358.0060000005,3596358.0060000005,1.515361160769608e-05
0x06D8be31F38cE91d041c3cd115CE76649fF89665,3593890.71284,0.0,3593890.71284,1.5143215422942895e-05
0x38a1eE03b1E458E097A3a93D18902C4bA410dF2f,3593311.7011,0.0,3593311.7011,1.514077569947554e-05
0xeb082d6Bd010231EF21849123691e8c919820998,3592616.258939999,0.0,3592616.258939999,1.513784538487096e-05
0x0FFDf11ec86cB07668e5C4Bae8391Ef8bb830dfa,3592425.8886799985,0.0,3592425.8886799985,1.5137043240875037e-05
0x9a85b7A63849CA930fBc32C4EF11BfC9E1A7659F,3584786.93886,0.0,3584786.93886,1.5104855767194771e-05
0x296FC93476822F91f8360d933267E8b9AA1c3D62,3403201.1560000004,181216.27466359732,3584417.430663598,1.5103298807713875e-05
0x90906745a7aB14eE1c8c84783fcF5664F745A099,3578969.1718,0.0,3578969.1718,1.508034202793294e-05
0x25De77fCC0207bD33873ba5C0B2e10aE6A989b68,3578106.9931199998,0.0,3578106.9931199998,1.5076709152442968e-05
0x8aA3ACcAcC91420019c2D3Bb503b1B52Da5E2cC4,0.0,3572552.89728,3572552.89728,1.5053306418051436e-05
0xDd81b84C8970d38fA19bb3128822538523ff2c9B,3572107.8127800003,0.0,3572107.8127800003,1.505143101030995e-05
0x5D41bB9B2c018023e50865c96bFbDB2B9a29697e,3571879.16632,0.0,3571879.16632,1.5050467585744172e-05
0xb4fa0B82fd124f2c48995C971606d12F85466421,3571683.3269999996,0.0,3571683.3269999996,1.5049642397320813e-05
0x80b53eb6d63067D4bBFa725b667F813BcDE7a6DD,0.0,3569833.5420000004,3569833.5420000004,1.5041848144523689e-05
0xBcf493661337cA395342E6b149CF199CB21F384D,3569675.0004,0.0,3569675.0004,1.5041180113747536e-05
0xdC0206e4c247aC20180CEC1F85Da4022Da286C2d,3566619.7855799994,0.0,3566619.7855799994,1.5028306662694242e-05
0x030BAe26F2BCAB9D392A297F6A896f2B450995Ab,3565899.7600000002,0.0,3565899.7600000002,1.5025272763408156e-05
